;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;
RUS_336;Northern Finland;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_349;Estonia;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_354;Latvia;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_360;Lietuva;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2590;Yupik;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2589;Naryan-Mara;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_339;Karelia;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_981;Arkhangelsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1037;Tartaria;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1185;Zhetysu;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1184;Astana;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1074;Dembei;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2668;Yana;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1064;Qashliq;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1065;Yamalia;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2685;Iset;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1060;Orenburg;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1020;Kazan;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1026;Perm;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_990;Galich;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_998;Tver;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1008;Moscow;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1052;North Caucasia;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1048;Ekaterinodar;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1041;Astrakhan;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_979;Don;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_964;Crimea;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_980;Luhansk;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_977;Kursk;;;;;;;;;;;;;;;;;;;;;;;;;;;
UKR_962;Chernigov;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1003;Novgorod;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_994;Ingria;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_955;Rovne;;;;;;;;;;;;;;;;;;;;;;;;;;;
PLC_940;Wilno;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_958;Kiev;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_965;Odessa;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_676;Budjak;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOL_662;Bukovina;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1009;Kaluga;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_943;Smolensk;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_718;Minsk;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_947;Orsha;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIC_754;Nàpols;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIC_753;Puglia;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARA_759;Calabria;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_702;Malopolska;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_662;Eastern Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_633;Slovakia;;;;;;;;;;;;;;;;;;;;;;;;;;;
SLV_950;Transcarpathia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_780;Dalmatia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_771;Croatia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_647;Alföld;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUN_640;Transdanubia;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUN_648;Eastern Hungary;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_623;Burgenland;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_736;Istria;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_729;Venetia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_726;Lombardia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_625;Bohemia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_626;Moravia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_641;Central Hungary;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_613;Upper Österreich;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_619;Lower Österreich;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_768;Slovenia;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_777;Slavonia;;;;;;;;;;;;;;;;;;;;;;;;;;;
VEN_730;Po Valley;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_701;Posen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_581;Westfalen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_553;Anhalt;;;;;;;;;;;;;;;;;;;;;;;;;;;
SCA_544;Mecklenburg;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_546;Hinterpommern;;;;;;;;;;;;;;;;;;;;;;;;;;;
HAI_2213;Sudurhafeyjar;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_690;Westpreußen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_695;Ostpreußen;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_572;Nordrhein;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_575;Ruhr;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_682;Silesia;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRU_549;Brandenburg;;;;;;;;;;;;;;;;;;;;;;;;;;;
HOL_369;Holstein;;;;;;;;;;;;;;;;;;;;;;;;;;;
WUR_589;Württemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAD_586;Baden;;;;;;;;;;;;;;;;;;;;;;;;;;;
HAN_534;East Frisia;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRM_564;Palatinate;;;;;;;;;;;;;;;;;;;;;;;;;;;
HES_2560;Mainz;;;;;;;;;;;;;;;;;;;;;;;;;;;
HES_566;Hessen;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAV_599;Bayern;;;;;;;;;;;;;;;;;;;;;;;;;;;
BAV_595;Niederbayern;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAX_558;Sachsen;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAX_1;Thüringen;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_710;Wielkopolska;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_706;Mazowsze;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_707;Brêst;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAR_720;Piemonte;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAR_765;Sardegna;;;;;;;;;;;;;;;;;;;;;;;;;;;
GEN_724;Liguria;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAP_1640;Saigoku;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAP_1086;Karafuto;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAP_1665;Shikoku;;;;;;;;;;;;;;;;;;;;;;;;;;;
DEN_251;Greenland;;;;;;;;;;;;;;;;;;;;;;;;;;;
SCH_370;Schleswig;;;;;;;;;;;;;;;;;;;;;;;;;;;
SCA_252;Iceland;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWE_308;Nordnorge;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOL_2321;Tiwanaku;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOL_2305;Cuntinsuyu;;;;;;;;;;;;;;;;;;;;;;;;;;;
PEU_2303;Arequipa;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_2308;Atacama;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEX_2162;México;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEX_2177;Oaxaca;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEX_2170;Morelia;;;;;;;;;;;;;;;;;;;;;;;;;;;
MON_1075;Buryat;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1069;Evenki;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1079;Yilehuli;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1469;Tannu Tuva;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1072;Eveni;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2642;Oroch;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1070;Chuvash;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2694;Kets;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1071;Yakuts;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2653;Sakha;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_2615;Tunguska;;;;;;;;;;;;;;;;;;;;;;;;;;;
KHI_1191;Bukhara;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_203;Caribbean Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
SPA_2209;Habana;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_2608;Altaï-Sayan;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_1465;Mongolia;;;;;;;;;;;;;;;;;;;;;;;;;;;
TIB_1588;Lhasa;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_1600;Dzungaria;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_1597;Tamir Basin;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAN_1233;Amritsar;;;;;;;;;;;;;;;;;;;;;;;;;;;
SPA_506;Cartagena;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUR_390;Brabant;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUR_432;Franche-Comté;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1034;Volga;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWE_332;Småland;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALH_1163;Bahrain;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_290;Lindsey;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRE_258;Connacht;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUR_1257;Rakhine;;;;;;;;;;;;;;;;;;;;;;;;;;;
TUR_894;Adana;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAP_1678;Ryukyu Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
SPA_490;Cuenca;;;;;;;;;;;;;;;;;;;;;;;;;;;
SPA_502;Balearic Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUA_2223;Les Iles Vierges;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBD_2237;Windward Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_2224;Leeward Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOM_1872;Somaliland;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_1264;Rajputana;;;;;;;;;;;;;;;;;;;;;;;;;;;
BER_1292;Kathiawar;;;;;;;;;;;;;;;;;;;;;;;;;;;
GEN_2124;Comoros;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_2034;Rwanda-Burundi;;;;;;;;;;;;;;;;;;;;;;;;;;;
EGY_1827;White Nile;;;;;;;;;;;;;;;;;;;;;;;;;;;
FNJ_1830;Blue Nile;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOS_802;Kosovo;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_300;Ile de Londres;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLM_2204;Andagoya;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIA_1367;Cambodia;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIA_1353;Karen;;;;;;;;;;;;;;;;;;;;;;;;;;;
NET_1398;Siak;;;;;;;;;;;;;;;;;;;;;;;;;;;
KUT_1429;Kutai;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRG_573;Rhineland;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOH_629;Plzen;;;;;;;;;;;;;;;;;;;;;;;;;;;
CRI_965;Cherson;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHG_1199;Samarkand;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAI_3;Hunan;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAI_2;North Jiangxi;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_2;Tianjing;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIN_1;Southern Jiangsu;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_2632;Kwangchowan;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_1;Chengde;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_1567;Qingzhou;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHI_5;Heilongjiang;;;;;;;;;;;;;;;;;;;;;;;;;;;
JAP_1642;Hokkaido;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOR_1621;Hamgyong;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOR_1632;Gyeongsang;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIA_1346;Siam;;;;;;;;;;;;;;;;;;;;;;;;;;;
AFG_1218;Eastern Afghanistan;;;;;;;;;;;;;;;;;;;;;;;;;;;
KNG_1898;Kong;;;;;;;;;;;;;;;;;;;;;;;;;;;
OYO_1928;Benin;;;;;;;;;;;;;;;;;;;;;;;;;;;
ETH_1856;Afar;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENG_1386;Malacca;;;;;;;;;;;;;;;;;;;;;;;;;;;
NET_1430;Sulawesi;;;;;;;;;;;;;;;;;;;;;;;;;;;
NET_1399;Palembang;;;;;;;;;;;;;;;;;;;;;;;;;;;
VIJ_1303;Goa;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARA_1700;Algiers;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_2324;Mapucho;;;;;;;;;;;;;;;;;;;;;;;;;;;
INC_2389;Kuchichay;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRZ_2540;Tonga;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRA_1097;Tahiti;;;;;;;;;;;;;;;;;;;;;;;;;;;
VNZ_2275;Angostura;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRG_607;Geneva;;;;;;;;;;;;;;;;;;;;;;;;;;;
NET_1421;East Java;;;;;;;;;;;;;;;;;;;;;;;;;;;
NET_1414;West Java;;;;;;;;;;;;;;;;;;;;;;;;;;;
NET_1416;Central Java;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUL_814;Varna-Razgrad;;;;;;;;;;;;;;;;;;;;;;;;;;;
NA_109;Laofeng;;;;;;;;;;;;;;;;;;;;;;;;;;;
NA_17;Kaigan;;;;;;;;;;;;;;;;;;;;;;;;;;;
NA_36;Finnjon;;;;;;;;;;;;;;;;;;;;;;;;;;;
NA_15;Linghu;;;;;;;;;;;;;;;;;;;;;;;;;;;
NA_14;Xindu;;;;;;;;;;;;;;;;;;;;;;;;;;;
NA_5;Yulin;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNG_91;Xinzhou;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAN_2482;Parlevar;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAN_1;Qingshui;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAN_2;Zhourao;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAN_3;Weizhou;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAN_4;Penghu;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAN_5;Yilan;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAN_9;Azhou;;;;;;;;;;;;;;;;;;;;;;;;;;;
VIN_163;Tobøl;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_959;Volyn;;;;;;;;;;;;x;;;;;;;;;;;;;;;
AUS_733;Friuli;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
PAP_741;Emilia-Romagna;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
GRE_837;Epirus;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
FRA_1901;Houet;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
ASH_1910;Volta;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
BUR_1334;Mandalay;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
RUS_973;Kherson-Zaporizhia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;
TIB_1591;Tibetan Plateau;;;;;;;;;;;;;;;;;;;;;;;x;;;;
CAN_18;New Caledonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1082;Guanwai;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_2618;Magadan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_2621;Chuvanay;;;;;;;;;;;;x;;;;;;;;;;;;;;;
KOK_1190;Alay;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ARG_2384;Córdoba de Argentina;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ARG_2393;La Pampa;;;;;;;;;;;;;;;;;;;;;;;x;;;;
BRZ_2428;Nordeste;;;;;;;;;;;;;;;;;;;x;;;;;;;;
NEJ_1156;Ha'il;;;;;;;;;;;;;;;;;;;x;;;;;;;;
KOR_1624;Hanseong;;;;;;;;;;;;;;;;;x;;;;;;;;;;
ZUL_2113;Zululand;;;;;;;;;;;;;;;;;;;;x;;;;;;;
ENG_258;Connacht;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SWE_334;Malmö;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_343;Helsinki;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_345;Turku;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_379;Zeeland;;;;;;;;;;;;x;;;;;;;;;;;;;;;
HAN_528;Lower Elbe;;;;;;;;;;;;x;;;;;;;;;;;;;;;
HAN_540;East Friesland;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1540;North Jiangsu;;;;;;;;;;;;x;;;;;;;;;;;;;;;
FRA_1878;Guinea-Bissau;;;;;;;;;;;;x;;;;;;;;;;;;;;;
FRA_1883;Guinea;;;;;;;;;;;;x;;;;;;;;;;;;;;;
POR_2054;Sofala;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MEX_2149;Cohauila;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MEX_2159;Veracruz;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MEX_2172;México;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MEX_2181;Chiapas;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PROV2146;Ghat;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRU_544;Mecklenburg;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRU_554;Thuringia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRU_570;Palatinate;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRU_578;Eastern Rheinland;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SPA_610;Caroline Islands;;;;;;;;;;;;x;;;;;;;;;;;;;;;
AUS_652;Banat;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MOL_676;Bessarabia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRU_684;Upper Silesia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PROV704;Nowy Sacz;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_715;West Galicia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
FRA_801;Tahiti;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_823;Eastern Macedonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_880;Kastamonu;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_882;Trabizond;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_890;Van;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_893;Diyarbakir;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUR_894;Adana;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_940;Pinsk;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_968;Transnistria;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_978;Kharkov;;;;;;;;;;;;x;;;;;;;;;;;;;;;
JAP_1088;Ezo;;;;;;;;;;;;x;;;;;;;;;;;;;;;
AST_1097;New Caledonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER_1116;Mazandaran;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER_1128;Lorestan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER_1132;Khuzestan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER_1136;Fars;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER_1140;Kerman;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YEM_1178;Sana'a;;;;;;;;;;;;x;;;;;;;;;;;;;;;
AFG_1209;Pashtunistan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
KOK_1210;Bandakshan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_1243;Bundelkhand;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_1244;Awadh;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NEP_1326;Western Himalayas;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_1352;Pattani;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_1392;Panang;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DAI_1369;Tonkin;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DAI_1375;Annam;;;;;;;;;;;;x;;;;;;;;;;;;;;;
DAI_1380;Cochinchina;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_1384;Southern Malaya;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_1391;Northern Malaya;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIA_1392;Ayutthaya;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BRU_1394;Brunei;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BRU_1396;Sabah;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_1401;Siak;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YEM_1412;Aden;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_1413;West Java;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_1418;East Java;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_1423;Kalimantan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_1446;Timor;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_1447;Moluccas;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_1449;Celebes;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1468;Western Mongolia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1470;South Anhui;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1477;North Anhui;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1479;Fengtian;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1482;Fujian;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1485;Formosa;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1493;Canton;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1496;Hong Kong;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1498;Macao;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1608;Ningbo;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1606;Jiaxing;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1538;Shanghai;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1566;Qingdao;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1569;Weihaiwei;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1481;Dalian;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1502;Guangxi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1505;Guizhou;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1508;East Henan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1510;West Henan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1519;West Hubei;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1522;East Hubei;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1524;North Hunan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1526;South Hunan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1532;Inner Mongolia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1545;North Jiangxi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1547;South Jiangxi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1552;Heilongjiang;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1555;Kirin;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1559;Shaanxi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1563;West Shandong;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1565;East Shandong;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1572;Shanxi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1578;West Sichuan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1579;East Sichuan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1594;Kashgar;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1601;Yunnan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1604;North Zhejiang;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1610;South Zhejiang;;;;;;;;;;;;x;;;;;;;;;;;;;;;
JAP_1654;Bonin Islands;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ALD_1713;North Central Sahara;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRI_1731;Tripolitania;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRI_1735;Cyrenaica;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRI_1740;Fezzan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
EGY_1745;Cairo;;;;;;;;;;;;x;;;;;;;;;;;;;;;
EGY_1751;Alexandria;;;;;;;;;;;;x;;;;;;;;;;;;;;;
EGY_1772;Red Sea Coast;;;;;;;;;;;;x;;;;;;;;;;;;;;;
EGY_1753;Siwa;;;;;;;;;;;;x;;;;;;;;;;;;;;;
FNJ_1806;Nubian Desert;;;;;;;;;;;;x;;;;;;;;;;;;;;;
